planner,scenario,instance,parameter,value,metric,result
Modified,blocked_road,26,density_radius,6,path_length,165.429
Modified,blocked_road,27,density_radius,6,path_length,163.08
Modified,blocked_road,28,density_radius,6,path_length,163.782
Modified,blocked_road,29,density_radius,6,path_length,152.785
Modified,dense_city,0,density_radius,6,path_length,168.475
Modified,dense_city,1,density_radius,6,path_length,158.972
Modified,dense_city,2,density_radius,6,path_length,206.999
Modified,dense_city,3,density_radius,6,path_length,162.238
Modified,dense_city,4,density_radius,6,path_length,159.764
Modified,dense_city,5,density_radius,6,path_length,161.497
Modified,dense_city,6,density_radius,6,path_length,179.38
Modified,dense_city,7,density_radius,6,path_length,197.399
Modified,dense_city,8,density_radius,6,path_length,156.145
Modified,dense_city,9,density_radius,6,path_length,
Modified,dense_city,10,density_radius,6,path_length,154.2
Modified,dense_city,11,density_radius,6,path_length,158.873
Modified,dense_city,12,density_radius,6,path_length,162.728
Modified,dense_city,13,density_radius,6,path_length,157.784
Modified,dense_city,14,density_radius,6,path_length,176.809
Modified,dense_city,15,density_radius,6,path_length,256.233
Modified,dense_city,16,density_radius,6,path_length,154.747
Modified,dense_city,17,density_radius,6,path_length,184.606
Modified,dense_city,18,density_radius,6,path_length,164.685
Modified,dense_city,19,density_radius,6,path_length,159.852
Modified,dense_city,20,density_radius,6,path_length,151.249
Modified,dense_city,21,density_radius,6,path_length,155.037
Modified,dense_city,22,density_radius,6,path_length,154.397
Modified,dense_city,23,density_radius,6,path_length,157.416
Modified,dense_city,24,density_radius,6,path_length,149.609
Modified,dense_city,25,density_radius,6,path_length,152.229
Modified,dense_city,26,density_radius,6,path_length,154.37
Modified,dense_city,27,density_radius,6,path_length,152.855
Modified,dense_city,28,density_radius,6,path_length,164.357
Modified,dense_city,29,density_radius,6,path_length,165.057
Modified,normal_city,0,density_radius,9,path_length,150.442
Modified,normal_city,1,density_radius,9,path_length,159.276
Modified,normal_city,2,density_radius,9,path_length,153.253
Modified,normal_city,3,density_radius,9,path_length,159.69
Modified,normal_city,4,density_radius,9,path_length,159.383
Modified,normal_city,5,density_radius,9,path_length,151.623
Modified,normal_city,6,density_radius,9,path_length,145.826
Modified,normal_city,7,density_radius,9,path_length,152.348
Modified,normal_city,8,density_radius,9,path_length,149.681
Modified,normal_city,9,density_radius,9,path_length,148.228
Modified,normal_city,10,density_radius,9,path_length,152.05
Modified,normal_city,11,density_radius,9,path_length,152.598
Modified,normal_city,12,density_radius,9,path_length,161.553
Modified,normal_city,13,density_radius,9,path_length,154.808
