planner,scenario,instance,parameter,value,metric,result
Modified,normal_city,22,turn_threshold,0.8,success,1.0
Modified,normal_city,23,turn_threshold,0.8,success,1.0
Modified,normal_city,24,turn_threshold,0.8,success,1.0
Modified,normal_city,25,turn_threshold,0.8,success,1.0
Modified,normal_city,26,turn_threshold,0.8,success,1.0
Modified,normal_city,27,turn_threshold,0.8,success,1.0
Modified,normal_city,28,turn_threshold,0.8,success,1.0
Modified,normal_city,29,turn_threshold,0.8,success,1.0
Modified,blocked_road,0,turn_threshold,0.8,success,1.0
Modified,blocked_road,1,turn_threshold,0.8,success,1.0
Modified,blocked_road,2,turn_threshold,0.8,success,1.0
Modified,blocked_road,3,turn_threshold,0.8,success,1.0
Modified,blocked_road,4,turn_threshold,0.8,success,1.0
Modified,blocked_road,5,turn_threshold,0.8,success,1.0
Modified,blocked_road,6,turn_threshold,0.8,success,1.0
Modified,blocked_road,7,turn_threshold,0.8,success,1.0
Modified,blocked_road,8,turn_threshold,0.8,success,1.0
Modified,blocked_road,9,turn_threshold,0.8,success,1.0
Modified,blocked_road,10,turn_threshold,0.8,success,1.0
Modified,blocked_road,11,turn_threshold,0.8,success,1.0
Modified,blocked_road,12,turn_threshold,0.8,success,1.0
Modified,blocked_road,13,turn_threshold,0.8,success,1.0
Modified,blocked_road,14,turn_threshold,0.8,success,1.0
Modified,blocked_road,15,turn_threshold,0.8,success,1.0
Modified,blocked_road,16,turn_threshold,0.8,success,1.0
Modified,blocked_road,17,turn_threshold,0.8,success,1.0
Modified,blocked_road,18,turn_threshold,0.8,success,1.0
Modified,blocked_road,19,turn_threshold,0.8,success,1.0
Modified,blocked_road,20,turn_threshold,0.8,success,1.0
Modified,blocked_road,21,turn_threshold,0.8,success,1.0
Modified,blocked_road,22,turn_threshold,0.8,success,1.0
Modified,blocked_road,23,turn_threshold,0.8,success,1.0
Modified,blocked_road,24,turn_threshold,0.8,success,1.0
Modified,blocked_road,25,turn_threshold,0.8,success,1.0
Modified,blocked_road,26,turn_threshold,0.8,success,1.0
Modified,blocked_road,27,turn_threshold,0.8,success,1.0
Modified,blocked_road,28,turn_threshold,0.8,success,1.0
Modified,blocked_road,29,turn_threshold,0.8,success,1.0
Modified,dense_city,0,turn_threshold,0.8,success,1.0
Modified,dense_city,1,turn_threshold,0.8,success,1.0
Modified,dense_city,2,turn_threshold,0.8,success,1.0
Modified,dense_city,3,turn_threshold,0.8,success,1.0
Modified,dense_city,4,turn_threshold,0.8,success,1.0
Modified,dense_city,5,turn_threshold,0.8,success,1.0
Modified,dense_city,6,turn_threshold,0.8,success,1.0
Modified,dense_city,7,turn_threshold,0.8,success,1.0
Modified,dense_city,8,turn_threshold,0.8,success,1.0
Modified,dense_city,9,turn_threshold,0.8,success,0.0
Modified,dense_city,10,turn_threshold,0.8,success,1.0
Modified,dense_city,11,turn_threshold,0.8,success,1.0
Modified,dense_city,12,turn_threshold,0.8,success,1.0
Modified,dense_city,13,turn_threshold,0.8,success,1.0
Modified,dense_city,14,turn_threshold,0.8,success,1.0
Modified,dense_city,15,turn_threshold,0.8,success,1.0
Modified,dense_city,16,turn_threshold,0.8,success,1.0
Modified,dense_city,17,turn_threshold,0.8,success,1.0
Modified,dense_city,18,turn_threshold,0.8,success,1.0
Modified,dense_city,19,turn_threshold,0.8,success,1.0
Modified,dense_city,20,turn_threshold,0.8,success,1.0
Modified,dense_city,21,turn_threshold,0.8,success,1.0
Modified,dense_city,22,turn_threshold,0.8,success,1.0
Modified,dense_city,23,turn_threshold,0.8,success,1.0
Modified,dense_city,24,turn_threshold,0.8,success,1.0
Modified,dense_city,25,turn_threshold,0.8,success,1.0
Modified,dense_city,26,turn_threshold,0.8,success,1.0
Modified,dense_city,27,turn_threshold,0.8,success,1.0
Modified,dense_city,28,turn_threshold,0.8,success,1.0
Modified,dense_city,29,turn_threshold,0.8,success,1.0
Modified,normal_city,0,turn_threshold,0.2,path_length,148.725
Modified,normal_city,1,turn_threshold,0.2,path_length,160.412
Modified,normal_city,2,turn_threshold,0.2,path_length,153.466
Modified,normal_city,3,turn_threshold,0.2,path_length,154.591
Modified,normal_city,4,turn_threshold,0.2,path_length,159.591
Modified,normal_city,5,turn_threshold,0.2,path_length,151.598
Modified,normal_city,6,turn_threshold,0.2,path_length,145.803
Modified,normal_city,7,turn_threshold,0.2,path_length,153.168
Modified,normal_city,8,turn_threshold,0.2,path_length,193.16
Modified,normal_city,9,turn_threshold,0.2,path_length,148.41
Modified,normal_city,10,turn_threshold,0.2,path_length,152.018
Modified,normal_city,11,turn_threshold,0.2,path_length,151.926
Modified,normal_city,12,turn_threshold,0.2,path_length,161.529
Modified,normal_city,13,turn_threshold,0.2,path_length,155.313
Modified,normal_city,14,turn_threshold,0.2,path_length,149.865
Modified,normal_city,15,turn_threshold,0.2,path_length,153.069
Modified,normal_city,16,turn_threshold,0.2,path_length,147.59
Modified,normal_city,17,turn_threshold,0.2,path_length,150.6
Modified,normal_city,18,turn_threshold,0.2,path_length,149.044
Modified,normal_city,19,turn_threshold,0.2,path_length,154.737
Modified,normal_city,20,turn_threshold,0.2,path_length,154.138
Modified,normal_city,21,turn_threshold,0.2,path_length,154.802
Modified,normal_city,22,turn_threshold,0.2,path_length,161.233
Modified,normal_city,23,turn_threshold,0.2,path_length,151.076
Modified,normal_city,24,turn_threshold,0.2,path_length,152.443
Modified,normal_city,25,turn_threshold,0.2,path_length,155.268
Modified,normal_city,26,turn_threshold,0.2,path_length,146.602
Modified,normal_city,27,turn_threshold,0.2,path_length,161.191
Modified,normal_city,28,turn_threshold,0.2,path_length,156.497
Modified,normal_city,29,turn_threshold,0.2,path_length,147.951
Modified,blocked_road,0,turn_threshold,0.2,path_length,200.487
Modified,blocked_road,1,turn_threshold,0.2,path_length,206.799
Modified,blocked_road,2,turn_threshold,0.2,path_length,183.559
Modified,blocked_road,3,turn_threshold,0.2,path_length,162.422
Modified,blocked_road,4,turn_threshold,0.2,path_length,299.18
Modified,blocked_road,5,turn_threshold,0.2,path_length,212.628
Modified,blocked_road,6,turn_threshold,0.2,path_length,167.245
Modified,blocked_road,7,turn_threshold,0.2,path_length,156.867
Modified,blocked_road,8,turn_threshold,0.2,path_length,172.405
Modified,blocked_road,9,turn_threshold,0.2,path_length,164.082
Modified,blocked_road,10,turn_threshold,0.2,path_length,188.366
Modified,blocked_road,11,turn_threshold,0.2,path_length,185.953
Modified,blocked_road,12,turn_threshold,0.2,path_length,205.616
Modified,blocked_road,13,turn_threshold,0.2,path_length,167.558
Modified,blocked_road,14,turn_threshold,0.2,path_length,201.798
Modified,blocked_road,15,turn_threshold,0.2,path_length,204.445
Modified,blocked_road,16,turn_threshold,0.2,path_length,200.499
Modified,blocked_road,17,turn_threshold,0.2,path_length,157.378
Modified,blocked_road,18,turn_threshold,0.2,path_length,159.009
Modified,blocked_road,19,turn_threshold,0.2,path_length,198.913
Modified,blocked_road,20,turn_threshold,0.2,path_length,197.08
Modified,blocked_road,21,turn_threshold,0.2,path_length,165.136
Modified,blocked_road,22,turn_threshold,0.2,path_length,153.567
Modified,blocked_road,23,turn_threshold,0.2,path_length,146.766
Modified,blocked_road,24,turn_threshold,0.2,path_length,158.0
Modified,blocked_road,25,turn_threshold,0.2,path_length,156.556
Modified,blocked_road,26,turn_threshold,0.2,path_length,165.68
Modified,blocked_road,27,turn_threshold,0.2,path_length,163.039
Modified,blocked_road,28,turn_threshold,0.2,path_length,163.757
Modified,blocked_road,29,turn_threshold,0.2,path_length,152.979
Modified,dense_city,0,turn_threshold,0.2,path_length,168.475
Modified,dense_city,1,turn_threshold,0.2,path_length,158.972
Modified,dense_city,2,turn_threshold,0.2,path_length,206.999
Modified,dense_city,3,turn_threshold,0.2,path_length,162.238
Modified,dense_city,4,turn_threshold,0.2,path_length,159.764
Modified,dense_city,5,turn_threshold,0.2,path_length,163.202
Modified,dense_city,6,turn_threshold,0.2,path_length,179.38
Modified,dense_city,7,turn_threshold,0.2,path_length,197.399
Modified,dense_city,8,turn_threshold,0.2,path_length,156.145
Modified,dense_city,9,turn_threshold,0.2,path_length,
Modified,dense_city,10,turn_threshold,0.2,path_length,154.2
Modified,dense_city,11,turn_threshold,0.2,path_length,158.873
Modified,dense_city,12,turn_threshold,0.2,path_length,162.453
Modified,dense_city,13,turn_threshold,0.2,path_length,157.784
Modified,dense_city,14,turn_threshold,0.2,path_length,176.809
Modified,dense_city,15,turn_threshold,0.2,path_length,256.233
Modified,dense_city,16,turn_threshold,0.2,path_length,154.747
Modified,dense_city,17,turn_threshold,0.2,path_length,184.606
Modified,dense_city,18,turn_threshold,0.2,path_length,164.685
Modified,dense_city,19,turn_threshold,0.2,path_length,159.852
Modified,dense_city,20,turn_threshold,0.2,path_length,151.249
Modified,dense_city,21,turn_threshold,0.2,path_length,155.037
Modified,dense_city,22,turn_threshold,0.2,path_length,154.397
Modified,dense_city,23,turn_threshold,0.2,path_length,157.416
Modified,dense_city,24,turn_threshold,0.2,path_length,149.609
