scenario,algorithm,instance,repeat,success,path_length,astar_length,length_ratio,comp_time,smoothness,curvature,max_curvature,clearance_min,clearance_mean,total_turning,sharp_turns,radius_violated,drive_time_curved,switches,false_alarm,time_to_detection,collision_checks
normal_city,Hybrid,5,0,1,172.2,143.154,1.2029,0.03467,0.2379,1.0635,3.3141,1.768,3.915,183.1324,107,1,61.351,0,0,nan,738
normal_city,Modified,5,0,1,146.469,143.154,1.0232,0.26081,0.0357,0.2442,1.4061,1.768,3.636,35.774,20,1,34.9619,0,0,nan,1396
normal_city,Adaptive,5,0,1,172.2,143.154,1.2029,0.08307,0.2379,1.0635,3.3141,1.768,3.915,183.1324,107,1,61.351,0,0,nan,738
normal_city,Bezier,5,0,1,146.469,143.154,1.0232,0.30838,0.0357,0.2442,1.4061,1.768,3.636,35.774,20,1,34.9619,0,0,nan,1396
normal_city,APF,6,0,0,2800.0,143.154,19.5593,0.65536,0.9572,4.2946,10.472,1.742,2.419,12024.923,3881,1,1697.4033,0,0,nan,12000
normal_city,RRT*,6,0,1,141.152,143.154,0.986,0.13232,0.0977,0.0522,1.1138,2.155,4.245,7.37,6,1,26.2967,0,0,nan,9184
normal_city,RRT*+Bezier,6,0,1,141.152,143.154,0.986,0.15249,0.0977,0.0522,1.1138,2.155,4.245,7.37,6,1,26.2967,0,0,nan,9225
normal_city,Hybrid,6,0,1,222.831,143.154,1.5566,0.09433,0.3064,0.9589,4.6076,1.742,2.864,213.683,121,1,83.2361,1,1,nan,4596
normal_city,Modified,6,0,1,195.575,143.154,1.3662,0.20284,0.077,0.4282,3.1056,1.742,2.819,83.7479,42,1,54.623,1,1,nan,4736
normal_city,Adaptive,6,0,1,285.115,143.154,1.9917,0.38578,0.3207,0.8622,6.0528,1.66,2.97,245.8307,132,1,96.3866,1,1,nan,18145
normal_city,Bezier,6,0,1,165.499,143.154,1.1561,0.19854,0.095,0.6257,4.3987,1.742,2.822,103.55,44,1,48.231,1,1,nan,6670
normal_city,APF,7,0,1,177.8,140.811,1.2627,0.06882,0.2524,1.1285,4.6259,1.956,2.918,200.6485,122,1,68.3969,0,0,nan,762
normal_city,RRT*,7,0,1,148.947,140.811,1.0578,0.42668,0.1265,0.0614,1.1565,1.576,3.783,9.1424,9,1,29.9586,0,0,nan,19970
normal_city,RRT*+Bezier,7,0,1,148.947,140.811,1.0578,0.38073,0.1265,0.0614,1.1565,1.576,3.783,9.1424,9,1,29.9586,0,0,nan,20020
normal_city,Hybrid,7,0,1,177.8,140.811,1.2627,0.05768,0.2524,1.1285,4.6259,1.956,2.918,200.6485,122,1,68.3969,0,0,nan,762
normal_city,Modified,7,0,1,154.184,140.811,1.095,0.21147,0.059,0.5123,2.8029,1.996,2.895,78.9859,43,1,49.8297,0,0,nan,1748
normal_city,Adaptive,7,0,1,177.8,140.811,1.2627,0.05926,0.2524,1.1285,4.6259,1.956,2.918,200.6485,122,1,68.3969,0,0,nan,762
normal_city,Bezier,7,0,1,154.184,140.811,1.095,0.12621,0.059,0.5123,2.8029,1.996,2.895,78.9859,43,1,49.8297,0,0,nan,1748
normal_city,APF,8,0,1,181.3,141.983,1.2769,0.03382,0.2579,1.1531,4.2008,1.742,3.311,209.0536,119,1,70.6932,0,0,nan,777
normal_city,RRT*,8,0,1,156.793,141.983,1.1043,0.51002,0.121,0.0558,1.1108,1.6,4.262,8.7451,10,1,30.6208,0,0,nan,20919
normal_city,RRT*+Bezier,8,0,1,154.557,141.983,1.0886,0.39208,0.0565,0.0437,1.052,1.6,4.014,6.75,6,1,26.928,0,0,nan,21114
normal_city,Hybrid,8,0,1,181.3,141.983,1.2769,0.03366,0.2579,1.1531,4.2008,1.742,3.311,209.0536,119,1,70.6932,0,0,nan,777
normal_city,Modified,8,0,1,159.262,141.983,1.1217,0.14772,0.0764,0.6046,2.7456,1.742,3.129,96.2902,46,1,48.8216,0,0,nan,1622
normal_city,Adaptive,8,0,1,181.3,141.983,1.2769,0.05283,0.2579,1.1531,4.2008,1.742,3.311,209.0536,119,1,70.6932,0,0,nan,777
normal_city,Bezier,8,0,1,159.262,141.983,1.1217,0.10871,0.0764,0.6046,2.7456,1.742,3.129,96.2902,46,1,48.8216,0,0,nan,1622
normal_city,APF,9,0,1,170.8,141.397,1.2079,0.03488,0.2303,1.0295,3.1577,1.78,3.778,175.847,105,1,61.9027,0,0,nan,732
normal_city,RRT*,9,0,1,152.543,141.397,1.0788,0.3716,0.1594,0.0821,1.5292,1.51,5.074,12.5218,12,1,34.1136,0,0,nan,16687
normal_city,RRT*+Bezier,9,0,1,148.338,141.397,1.0491,0.31873,0.0909,0.0751,1.2857,1.51,5.693,11.1383,7,1,31.6572,0,0,nan,16860
normal_city,Hybrid,9,0,1,170.8,141.397,1.2079,0.0301,0.2303,1.0295,3.1577,1.78,3.778,175.847,105,1,61.9027,0,0,nan,732
normal_city,Modified,9,0,1,155.715,141.397,1.1013,0.11938,0.0783,0.6063,3.1949,1.779,3.401,94.4109,47,1,46.2416,0,0,nan,1503
normal_city,Adaptive,9,0,1,170.8,141.397,1.2079,0.05144,0.2303,1.0295,3.1577,1.78,3.778,175.847,105,1,61.9027,0,0,nan,732
